"fecha_corte","nombre_entidad","nombre_patrimonio","rendimientos_abonados","precierre_fondo_dia_t","numero_unidades_fondo_cierre_oper_dia_t_anterior","valor_unidad_operaciones_dia_t","aportes_recibidos","retiros_redenciones","anulaciones","valor_fondo_cierre_dia_t","numero_inversionistas","rentabilidad_diaria","rentabilidad_mensual","rentabilidad_semestral","rentabilidad_anual"
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES",-288829.46,7734911504.27,370862.246791,20856.562163,0,0,0,7734911504.27,43,-1.353677,-41.585246,38.93873,1.408908
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES",-807146.79,30445730576.85,2025987.552904,15027.600013,0,0,0,30445730576.85,11,-0.962973,-41.35231,39.490488,1.812377
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES",8401.56,11183395238.68,618106.185468,18093.00004,0,0,0,11183395238.68,4,0.027424,-40.762584,40.889718,2.834581
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES",-412537.34,7709990576.15,369812.524113,20848.376065,0,0,0,7709990576.15,119,-1.934001,-41.930437,38.118506,0.810063
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES",-330812.14,7740079941.94,510372.700237,15165.544588,0,0,0,7740079941.94,13,-1.547878,-41.700598,38.664078,1.208808
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL",-35281.54,6271758377.32,420086.828647,14929.671557,0,0,0,6271758377.32,42,-0.20512,19.713273,33.540419,9.057103
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL",25295.66,21719763182.9,1400430.12874,15509.351546,0,0,0,21719763182.9,12,0.042517,20.01072,33.8722,9.328555
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL",124969.72,5776100997.27,398225.049418,14504.61493,0,0,0,5776100997.27,3,0.792837,20.914065,34.879914,10.15178
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL",-114553.92,4423581476.9,300937.04226,14699.358523,0,0,0,4423581476.9,48,-0.940745,18.827014,32.55286,8.250248
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL",-82124.29,5971975976.87,396497.457535,15061.826661,0,0,0,5971975976.87,11,-0.500672,19.356326,33.142429,8.732367
2023-01-01,"Btg Pactual","BTG PACTUAL ACCIONES MERCADOS EMERGENTES",2121.68,4855419673.29,444298.630947,10928.279619,0,0,0,4855419673.29,2,0.01595,-6.564338,16.229109,-4.255832
2023-01-01,"Btg Pactual","BTG PACTUAL ACCIONES MERCADOS EMERGENTES",-21473.07,570253017.92,54691.099736,10426.797425,0,0,0,570253017.92,1,-1.364994,-7.871911,14.615588,-5.584479
2023-01-01,"Btg Pactual","BTG PACTUAL ACCIONES MERCADOS EMERGENTES",-149902.71,5588109224.95,541749.354701,10314.934714,0,0,0,5588109224.95,4,-0.974332,-7.493438,15.074152,-5.207735
2023-01-01,"Btg Pactual","BTG PACTUAL ACCIONES MERCADOS EMERGENTES",-147069.56,2732559825.63,262433.922933,10412.372742,0,0,0,2732559825.63,65,-1.945251,-8.403645,13.941739,-6.141402
2023-01-01,"Btg Pactual","BTG PACTUAL ACCIONES MERCADOS EMERGENTES",-168816.18,3920992027.2,372977.466292,10512.678061,0,0,0,3920992027.2,11,-1.559172,-8.042069,14.3918,-5.770029
2023-01-01,"Btg Pactual","BTG PACTUAL DINAMICO",2204955,9090611758.87,873216.845258,10410.486019,0,0,0,9090611758.87,41,9.258079,-3.850098,13.895475,2.172097
2023-01-01,"Btg Pactual","BTG PACTUAL DINAMICO",1679096.14,6626870465.98,632977.186405,10469.366998,0,0,0,6626870465.98,5,9.690688,-3.468135,14.348353,2.578586
2023-01-01,"Btg Pactual","BTG PACTUAL DINAMICO",1175862.36,5193825678.86,502877.738364,10328.207599,0,0,0,5193825678.86,88,8.615504,-4.418143,13.222418,1.568365
2023-01-01,"Btg Pactual","BTG PACTUAL DINAMICO",720913.47,3039816869.79,292733.652395,10384.241255,0,0,0,3039816869.79,8,9.043048,-4.041129,13.669679,1.969995
2023-01-01,"Btg Pactual","BTG PACTUAL LIQUIDEZ DOLARES",14716880.43,68775093539.46,5582175.141519,12320.482929,0,0,0,68775093539.46,8,8.124494,10.287218,32.67267,0
2023-01-01,"Btg Pactual","BTG PACTUAL LIQUIDEZ DOLARES",3487506.82,18007114783.86,1467500.039813,12270.605993,0,0,0,18007114783.86,135,7.325682,9.472021,31.688606,0
2023-01-01,"Btg Pactual","BTG PACTUAL ALTA DURACION COLOMBIA",27448984.65,64069353114.26,6195825.873874,10340.728487,0,0,0,64069353114.26,46,16.930439,3.729174,0,0
2023-01-01,"Btg Pactual","BTG PACTUAL ALTA DURACION COLOMBIA",750927.81,1809867860.8,175653.391915,10303.631721,0,0,0,1809867860.8,34,16.354653,3.216827,0,0
2023-01-01,"Btg Pactual","BTG PACTUAL ALTA DURACION COLOMBIA",1795724.1,3940898889.54,385677.130975,10218.129552,0,0,0,3940898889.54,4,18.099243,4.769866,0,0
2023-01-01,"Btg Pactual","BTG PACTUAL ALTA DURACION COLOMBIA",3683696.3,8598206524.34,852287.13595,10088.391766,0,0,0,8598206524.34,3,16.930442,3.728642,0,0
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",63764233.29,153231463665.79,9983942.753007,15347.790693,0,0,0,153231463665.79,84,16.406607,16.516155,9.852931,6.945496
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",185551388.73,445897479177.88,28241278.798,15788.855822,0,0,0,445897479177.88,182,16.406608,16.517908,9.853243,6.946057
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",179047045.92,452337089408.1,21797639.803207,20751.654468,0,0,0,452337089408.1,5542,15.546783,15.653807,9.038725,6.152977
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",60510626.54,138600132677.44,9131162.559759,15178.804645,0,0,0,138600132677.44,19,17.279293,17.396188,10.681427,7.751918
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",11790529.75,29189529721.12,2407632.275551,12123.749136,0,0,0,29189529721.12,60,15.889187,15.997188,9.362882,6.467686
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA DEL MERCADO MONETARIO BTG PACTUAL LIQUIDEZ",39187.93,99002801.45,9195.704888,10766.200379,0,0,0,99002801.45,1,15.546781,15.655335,9.033293,6.150338
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO VISUM RENTAS INMOBILIARIAS",-138420472.99,1145919166714.34,104631618.105158,10951.939648,0,0,0,1145919166714.34,1254,-4.312951,1.930975,1.40941,4.763961
2023-01-01,"Btg Pactual","FONDO DE CAPITAL PRIVADO BTG PACTUAL ACTIVOS ALTERNATIVOS COMPARTIMENTO SMPI",-39553.66,12061062569.99,1206718.227592,9994.928637,0,0,0,12061062569.99,19,-0.119629,6.624508,32.320144,36.400496
2023-01-01,"Btg Pactual","FONDO DE CAPITAL PRIVADO BTG PACTUAL ACTIVOS ALTERNATIVOS COMPARTIMENTO ACTIVOS CREDITICIOS I",27135940.83,56682162099.08,5478509.141786,10346.274987,0,0,0,56682162099.08,2,19.098591,16.601607,0,0
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",43270903.63,103684600494.03,9359443.708958,11078.072984,0,0,0,103684600494.03,2,16.457708,16.503777,11.483469,8.41477
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",1302615338.71,3340409009071.33,205729104.968227,16236.929673,0,0,0,3340409009071.33,32021,15.299397,15.342894,10.368351,7.332214
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",63259737.12,158876374961.52,14715197.824448,10796.754271,0,0,0,158876374961.52,7,15.645678,15.69143,10.706032,7.658676
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",12028986.97,29800931816.03,2770461.259434,10756.667943,0,0,0,29800931816.03,1,15.877111,15.92295,10.927603,7.566679
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",0,0,0,10000,0,0,0,0,0,0,0,-0.375462,0
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ",0,0,0,10000,0,0,0,0,0,-73.142085,0,0,0
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA VARIABLE COLOMBIA",-11771.17,38374652413.03,3472157.482799,11052.105961,0,0,0,38374652413.03,2,-0.011195,57.995046,-11.826088,-6.968057
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA VARIABLE COLOMBIA",-8245770.87,130214615785.35,11101858.350841,11729.082796,0,0,0,130214615785.35,3146,-2.284765,54.406809,-13.831813,-9.083992
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA SOSTENIBLE GLOBAL",67543.17,16144444369.94,1300411.565855,12414.872948,0,0,0,16144444369.94,1,0.152822,-26.91002,28.322301,2.399525
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA SOSTENIBLE GLOBAL",-9593423.74,305195085201.32,9980939.151125,30577.792388,0,0,0,305195085201.32,5892,-1.140758,-27.86356,26.65454,1.072773
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA FIJA PLUS",1465240.46,3265827666.3,322389.297088,10130.074713,0,0,0,3265827666.3,2,17.797515,14.952021,6.528336,2.401366
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA FIJA PLUS",106166712.15,247188363060.64,17205912.043377,14366.478361,0,0,0,247188363060.64,2991,16.976181,14.14978,5.791436,1.537563
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA ALTA CONVICCION",174785.79,862544766.92,86598.887597,9960.229177,0,0,0,862544766.92,1,7.677557,-36.434265,13.275268,-13.551331
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA ALTA CONVICCION",37275492.47,223156950651.85,14693526.100829,15187.433508,0,0,0,223156950651.85,3978,6.287089,-37.27355,11.805427,-14.670631
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA FUTURO",14198.09,50582149.29,5022.766034,10070.57644,0,0,0,50582149.29,1,10.790137,1.855195,5.516737,-0.909221
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO RENTA FUTURO",19331039.27,78870749661.78,7652255.750263,10306.862739,0,0,0,78870749661.78,1777,9.359629,0.522214,4.14125,-2.196805
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO FONDO ESCALA CAPITAL EN LIQUIDACIÓN",0,192455711.06,232902.570988,826.335709,0,0,0,192455711.06,2,0,-18.117573,-3.579203,-2.590515
2023-01-01,"Valores Bancolombia S.A. Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO FONDO ESCALA CAPITAL EN LIQUIDACIÓN",0,4571856827.21,5525707.158091,827.3795,0,0,0,4571856827.21,11,0,-18.112594,-3.57811,-2.589958
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC INTERÉS",770796725.15,2198259132764.6,107532037.029642,20442.829816,0,0,0,2198259132764.6,18432,13.655971,13.214337,8.842564,5.715715
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC INTERÉS",5182170.9,14779194124.1,1245419.768488,11866.83759,0,0,0,14779194124.1,1,13.65597,13.214095,8.842204,5.717405
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC MULTIESCALA",20876549.19,52290470574.83,2134384.434976,24499.087286,0,0,0,52290470574.83,1105,15.690971,16.935537,6.022395,1.749034
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC MULTIESCALA",887459.32,2222860788.12,188353.741453,11801.521812,0,0,0,2222860788.12,1,15.690973,16.935537,6.022395,1.749034
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA BALANCEADO ACTIVO",11520665.06,50160849698.51,2582257.985434,19425.18911,0,0,0,50160849698.51,954,8.745575,17.079901,-5.846707,-10.439576
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA BALANCEADO ACTIVO",66225.12,288343479.5,30946.557279,9317.465491,0,0,0,288343479.5,1,8.745577,17.080022,-5.84075,-10.437739
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC ACCIONES AMÉRICA",-1454689.47,35663134328.81,3926853.556371,9081.860023,0,0,0,35663134328.81,1546,-1.477765,-5.382675,10.380797,-6.311259
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FIC ACCIONES AMÉRICA",-31024.28,760589738.31,93038.01598,8175.042538,0,0,0,760589738.31,1,-1.477768,-5.382675,10.380798,-6.311258
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA RENTA FIJA LARGO PLAZO",26267739.84,62195558890.9,5862229.684789,10609.539755,0,0,0,62195558890.9,631,16.670913,15.884966,2.350462,-4.310638
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA BALANCEADO GLOBAL",-110936.94,38754448362.76,3025979.869905,12807.239317,0,0,0,38754448362.76,536,-0.10443,-6.066312,10.513804,-7.151332
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","CERRADO ALTERNATIVO 120",16115973.97,49323245031.81,4351711.944787,11334.216432,0,0,0,49323245031.81,1333,12.668568,11.004623,9.458909,8.079309
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA",12702607.29,27419754877.68,2662613.646,10298.059923,0,0,0,27419754877.68,75,18.427508,17.963957,7.494485,2.651645
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA 2.0",13126130.12,32896588160.27,3106885.8789,10588.283395,0,0,0,32896588160.27,106,15.681257,15.167747,9.754641,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO ACCIONES ESTADOS UNIDOS CON CAPITAL PROTEGIDO",9089086.39,48323738611.96,5366878.0049,9004.068765,0,0,0,48323738611.96,961,7.107019,-22.334634,5.187025,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA 3.0",21844063.85,49001523461.61,4800195.4325,10208.235092,0,0,0,49001523461.61,80,17.673921,14.042029,4.384665,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA 3.0",9530869.35,20747786215.27,2026000,10240.763186,0,0,0,20747786215.27,1,18.259106,14.609206,4.903938,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA 4.0",9123604.64,25725248435.51,2442816.1582,10530.980135,0,0,0,25725248435.51,63,13.822757,14.680013,0,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO DE NATURALEZA APALANCADA SINTÉTICO TASA FIJA 5.0",27333296.53,55947016188.46,5484017.1983,10201.830914,0,0,0,55947016188.46,115,19.526368,17.981163,0,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DOLAR",-150010.11,7417444969.22,753222.227827,9847.618266,0,0,0,7417444969.22,55,-0.73545,12.722008,0,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO DESARROLLO COLOMBIA I",-853006.36,25335254915.24,113937.923546,222360.160047,0,0,0,25335254915.26,2,-1.221369,46.82769,82.741392,75.38934
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES",121559098.24,903026708268.27,77872464,11596.226212,0,0,0,903026708268.27,4320,5.036427,0.810793,2.509116,6.483181
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO CORREDORES CAPITAL I",155612.56,316470795175.06,10943100.796421,28919.663728,0,0,0,316470795175.06,3,0.017949,33.194704,-46.388064,-31.091276
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO A",144231.84,5085174634.92,496878.761402,10234.236256,0,0,0,5085174634.92,3,1.040646,-6.462612,25.845271,-25.193338
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO C",8757.63,16853856591.55,954846.687237,17650.850987,0,0,0,16853856591.55,5,0.018968,4.732739,48.672239,32.830788
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","ALTRA - FONDO DE CAPITAL PRIVADO ALTRA FCP 1",39656.83,11738286278.61,277414.582868,42313.155124,0,0,0,11738286278.61,6,0.123388,4.262756,-25.804513,5.369304
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INVERSOR COMPARTIMENTO A",654700.22,16048618358.53,1406016.546492,11414.245727,0,0,0,16048618358.53,14,1.500179,8.987651,-20.825284,-6.102194
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INVERSOR COMPARTIMENTO B",1594.36,561481932.6,79402.252289,7071.360275,0,0,0,561481932.6,1,0.103695,11.752422,-25.295648,-12.618139
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO ALTRA FCP II",-32528.57,42043766560.44,7099482.711525,5922.088731,0,0,0,42043766560.44,5,-0.028237,1.287002,28.302279,18.412677
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO A",2096788.63,18508098312.91,1739346.917707,10640.831984,0,0,0,18508098312.91,2,4.222029,21.570812,29.778569,1.913297
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO B",612887.78,5199567379.75,510287.355704,10189.488965,0,0,0,5199567379.75,1,4.396517,20.102371,29.135236,1.291237
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO C",59357.51,34226774167.9,12439063.809622,2751.555478,0,0,0,34226774167.9,3,0.063322,10.470119,11.16297,3.666564
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO D",771739.89,6807873883.05,501799.887623,13566.90994,0,0,0,6807873883.05,1,4.224675,20.71929,29.336134,2.249196
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TEKA COLOMBIA I COMPARTIMENTO GP",6520.77,313808688.8,49002.198322,6403.971649,0,0,0,313808688.8,1,0.761341,19.520696,-3.163991,20.615378
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TEKA COLOMBIA I COMPARTIMENTO LP",867505,32013657301.47,6416580.471897,4989.208417,0,0,0,32013657301.47,2,0.993994,9.758795,-6.012213,18.396063
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO E TC LATAM",2475901.08,109468636124.19,7824829.005064,13989.907773,0,0,0,109468636124.19,7,0.828963,4.920876,19.507712,11.433753
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO F TC LATAM",54402.72,56212411089.83,6619887.122372,8491.445557,0,0,0,56212411089.83,1,0.035335,-99.827327,-55.858205,-30.371139
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO G TC LATAM",924192.16,210836626537.94,8766155.197098,24051.208517,0,0,0,210836626537.94,1,0.160124,-1.174185,0.664258,23.293309
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INMOBILIARIO GRUPO PEGASUS COLOMBIA FONDO I",90828.56,143934180001.07,6857522.218753,20989.240051,0,0,0,143934180001.07,4,0.023037,876.309391,43.459854,25.202041
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INMOBILIARIO GRUPO PEGASUS COLOMBIA FONDO I",792.34,1255609812.18,53680.975203,23390.219858,0,0,0,1255609812.18,1,0.023035,887.555288,45.471066,26.957995
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO A",52346.94,5625455473.28,373993.146884,15041.600415,0,0,0,5625455473.28,2,0.340226,140.72672,-1.285727,11.216974
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO B",736045.04,74078737692.61,49716610184.5023,1.49002,0,0,0,74078737692.61,1,0.368122,-17.214346,2.327026,-5.205726
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO C",39065.62,10614329556.54,686131.458894,15469.819113,0,0,0,10614329556.54,2,0.134427,145.218519,-0.918899,11.799215
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO UNO",7195166.51,912862030228.08,139667457.766657,6535.967969,0,0,0,912862030228.08,1,0.288111,-5.772896,-0.942337,16.256866
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO AS",8629.75,44145858318.63,6007386.203167,7348.596682,0,0,0,44145858318.63,1,0.007138,9.836083,-13.754038,-10.261032
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO FARO INMOBILIARIO",19492.26,17933206354.36,5392273.101857,3325.72294,0,0,0,17933206354.36,1,0.039683,-23.974439,-6.569695,-6.500178
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO SUMATORIA DEUDA GLOBAL",80732.27,137021738636.4,8514947.752527,16091.905977,0,0,0,137021738636.4,15,0.021507,56.551191,17.803371,12.404848
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO SUMATORIA DEUDA GLOBAL",3971.24,6740111052.56,561964.5,11993.837783,0,0,0,6740111052.56,2,0.021509,56.551192,17.803371,0
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO I",3532564.3,47024976507.88,4040524.064337,11638.335958,0,0,0,47024976507.88,1,2.779961,16.745691,16.39329,16.472613
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO I",4376.55,58259994.3,5000,11651.99886,0,0,0,58259994.3,1,2.779959,18.369642,16.6645,16.609347
2023-01-01,"Corredores Davivienda S.A.Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO TC LATAM ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO I",1685489.12,22436983242.25,1924498.238424,11658.614591,0,0,0,22436983242.25,2,2.77996,18.408057,16.700983,16.664383
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ALTA LIQUIDEZ",181812179.25,489598100462.29,103148357.738526,4746.542855,46381821371.79,0,0,535979921834.08,7120,14.518692,14.110726,9.672966,6.40934
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ALTA LIQUIDEZ",654262212.69,1736248566479.24,160475474.660024,10819.401346,45349774524.2,46381821371.79,0,1735216519631.65,450,14.747872,14.339094,9.892475,6.622334
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ALTA LIQUIDEZ",77658659.78,201690835659.4,18503605.525906,10900.08298,0,45349774524.2,0,156341061135.2,5,15.092503,14.682499,10.222561,6.942624
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ALTA LIQUIDEZ",114315529.41,293761114732.36,26850428.845536,10940.648897,0,0,0,293761114732.36,95,15.265204,14.854587,10.387974,7.103128
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ALTA LIQUIDEZ",17685994.87,42884128265.3,3870445.284831,11079.895234,0,0,0,42884128265.3,5,16.248737,15.834627,11.330004,8.017202
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DEUDA CORPORATIVA",98875008.9,241182194763.77,7355808.712506,32787.991666,0,0,0,241182194763.77,2779,16.144627,14.898424,5.910115,2.511398
